project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,exptest,11.4225,9.0025,2629358420,1.3304,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,exptest,crypto/x509/x509_vfy.c,10.8025,8.5550,2504082076,1.3515
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,hmactest,0.0063,0.0043,166552,1.1170,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,hmactest,crypto/x509/x509_vfy.c,0.0059,0.0039,150699,0.9874
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,igetest,0.0217,0.0150,876216,2.9663,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,igetest,crypto/x509/x509_vfy.c,0.0199,0.0136,888155,3.1378
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,md4test,0.0053,0.0035,132817,1.0134,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,md4test,crypto/x509/x509_vfy.c,0.0051,0.0034,126586,0.9077
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,md5test,0.0054,0.0037,145932,1.0148,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,md5test,crypto/x509/x509_vfy.c,0.0054,0.0036,125080,1.0027
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,mdc2test,0.0053,0.0035,137728,1.0164,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,mdc2test,crypto/x509/x509_vfy.c,0.0052,0.0036,142534,1.0507
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,randtest,0.0092,0.0061,275396,1.2315,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,randtest,crypto/x509/x509_vfy.c,0.0105,0.0072,338700,1.2369
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,rmdtest,0.0051,0.0034,106374,0.9003,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,rmdtest,crypto/x509/x509_vfy.c,0.0058,0.0040,163113,1.0794
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,rsa_test,5.2978,4.2022,1196481129,2.8625,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,rsa_test,crypto/x509/x509_vfy.c,5.3900,4.2833,1214577530,2.8429
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,sha1test,0.0335,0.0228,2183614,3.4839,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,sha1test,crypto/x509/x509_vfy.c,0.0324,0.0220,2012884,3.6178
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,shatest,0.0320,0.0216,1760556,3.3701,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,shatest,crypto/x509/x509_vfy.c,0.0323,0.0218,1886744,3.1241
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,srptest,0.4682,0.3725,95774581,1.2179,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,srptest,crypto/x509/x509_vfy.c,0.4713,0.3747,96973417,1.2212
openssl,cb6e0ed17a61ae3711d385f517d61be2b4c33a55,ssltest,0,0,0,0,9a0db453ba017ebcaccbee933ee6511a9ae4d1c8,ssltest,crypto/x509/x509_vfy.c,0,0,0,0
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,bntest,14.4667,11.3333,3419290035,2.2664,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,bntest,crypto/asn1/a_verify.c,13.4433,10.5433,3189609284,2.3531
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,dhtest,0.0573,0.0409,5331983,2.5688,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,dhtest,crypto/asn1/a_verify.c,0.0567,0.0397,4519211,2.5119
