project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_internal_sm2,4.4779,3.4193,1072506978,1.7682,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_internal_sm2,crypto/evp/e_chacha20_poly1305.c,4.4320,3.3747,1075014841,1.7689
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_internal_sm4,7.6588,5.6787,2050484578,1.7793,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_internal_sm4,crypto/evp/e_chacha20_poly1305.c,7.5388,5.6712,2059929777,1.7809
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_internal_ssl_cert_table,4.3593,3.3313,1033753859,1.7676,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_internal_ssl_cert_table,crypto/evp/e_chacha20_poly1305.c,4.3793,3.3420,1053465079,1.7491
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_internal_x509,4.4143,3.3664,1069414845,1.7308,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_internal_x509,crypto/evp/e_chacha20_poly1305.c,4.4793,3.4387,1142371156,1.7414
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_ui,4.3957,3.3371,1066245966,1.7314,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_ui,crypto/evp/e_chacha20_poly1305.c,4.4580,3.4113,1116773933,1.6798
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_asn1_decode,4.3933,3.3600,1055127638,1.7516,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_asn1_decode,crypto/evp/e_chacha20_poly1305.c,5.9940,4.7413,1828676622,1.5462
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_asn1_encode,4.3864,3.3257,1051795711,1.7433,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_asn1_encode,crypto/evp/e_chacha20_poly1305.c,4.3264,3.2979,1060080643,1.7426
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_asn1_string_table,4.3829,3.2814,1068735909,1.7244,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_asn1_string_table,crypto/evp/e_chacha20_poly1305.c,4.3913,3.3587,1078829361,1.7375
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_bio_callback,4.4321,3.3757,1064451491,1.7385,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_bio_callback,crypto/evp/e_chacha20_poly1305.c,4.3686,3.3236,1065928238,1.7330
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_bioprint,4.2214,3.0764,1061491712,1.7355,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_bioprint,crypto/evp/e_chacha20_poly1305.c,4.3473,3.3107,1050724786,1.7492
